구분,신고(발견),확진,시도,시군구,읍면,리,세부주소,위도,경도,개체구분
2594,2022-05-09,2022-05-12,강원도,영월군,산솔면,직동리,375-5,37.177828,128.764012,폐사체
2595,2022-05-11,2022-05-12,강원도,횡성군,안흥면,지구리,산38,37.438921,128.212132,폐사체
2596,2022-05-09,2022-05-12,경기도,가평군,가평읍,하색리,590,37.818456,127.488098,폐사체
2597,2022-05-09,2022-05-12,경기도,가평군,가평읍,하색리,599,37.819545,127.487171,폐사체
2598,2022-05-09,2022-05-12,충청북도,제천시,덕산면,월악리,산14-1,36.878622,128.113851,폐사체
2599,2022-05-12,2022-05-13,충청북도,충주시,수안보면,고운리,산1,36.8705,128.019195,폐사체
2600,2022-05-15,2022-05-16,충청북도,충주시,살미면,공이리,산65-1,36.884564,128.025719,폐사체
2601,2022-05-16,2022-05-17,충청북도,충주시,산척면,명서리,산11-1,37.080386,128.030138,폐사체
2602,2022-05-16,2022-05-18,충청북도,제천시,한수면,탄지리,산22-1,36.934977,128.105169,폐사체
2603,2022-05-18,2022-05-19,강원도,횡성군,안흥면,지구리,산245-2,37.444694,128.208564,폐사체
2604,2022-05-18,2022-05-19,강원도,횡성군,안흥면,지구리,산236-1,37.445654,128.207977,폐사체
2605,2022-05-18,2022-05-19,경기도,가평군,북면,화악리,산67,37.941248,127.591044,폐사체
2606,2022-05-16,2022-05-20,충청북도,보은군,속리산면,만수리,산1-1,36.499478,127.876748,폐사체
2607,2022-05-12,2022-05-20,강원도,정선군,북평면,나전리,산186-1,37.411827,128.651292,폐사체
2608,2022-05-09,2022-05-20,강원도,정선군,임계면,낙천리,산68,37.461901,128.864375,폐사체
2609,2022-05-18,2022-05-20,경기도,가평군,북면,화악리,산67,37.941248,127.591044,폐사체
2610,2022-05-19,2022-05-20,강원도,횡성군,청일면,조현리,산15,37.580659,128.115602,폐사체
2611,2022-05-18,2022-05-20,강원도,홍천군,화촌면,굴운리,산160-2,37.727002,127.965764,폐사체
2612,2022-05-23,2022-05-24,충청북도,단양군,영춘면,하리,산37,37.071919,128.484628,폐사체
2613,2022-05-23,2022-05-24,강원도,평창군,봉평면,유포리,산298,37.53986,128.327747,폐사체
2614,2022-05-25,2022-05-27,충청북도,단양군,대강면,두음리,678,36.907752,128.357376,폐사체
2615,2022-05-30,2022-05-31,강원도,춘천시,동면,품걸리,산85-1,37.905578,127.872838,폐사체
2616,2022-05-30,2022-05-31,강원도,춘천시,동면,품걸리,산81-1,37.904832,127.872962,폐사체
2617,2022-05-30,2022-05-31,강원도,춘천시,동면,품걸리,산81-1,37.904926,127.873505,폐사체
2618,2022-05-28,2022-06-02,충청북도,보은군,속리산면,사내리,산1-1,36.552537,127.839003,폐사체
2619,2022-06-02,2022-06-03,충청북도,보은군,속리산면,도화리,28,36.525206,127.865204,폐사체
2620,2022-06-04,2022-06-09,충청북도,보은군,속리산면,상판리,산2,36.523122,127.840986,폐사체
2621,2022-06-04,2022-06-09,충청북도,보은군,속리산면,상판리,산2,36.523719,127.834072,폐사체
2622,2022-05-31,2022-06-09,강원도,정선군,사북읍,직전리,437-1,37.24898,128.84065,폐사체
2623,2022-06-10,2022-06-12,경기도,가평군,가평읍,경반리,산50,37.825214,127.478463,폐사체
2624,2022-06-11,2022-06-14,충청북도,보은군,속리산면,상판리,산22-2,36.509577,127.839762,폐사체
2625,2022-06-13,2022-06-16,강원도,삼척시,노곡면,상군천리,143-1,37.311828,129.117419,수렵개체
2626,2022-06-15,2022-06-17,강원도,삼척시,가곡면,풍곡리,798,37.098328,129.185501,폐사체
2627,2022-06-15,2022-06-17,강원도,강릉시,연곡면,삼산리,산4,37.788465,128.616677,폐사체
2628,2022-06-16,2022-06-19,충청북도,제천시,덕산면,선고리,산15,36.887076,128.205839,폐사체
2629,2022-06-19,2022-06-21,강원도,춘천시,동산면,봉명리,05월 30일,37.767214,127.840013,폐사체
2630,2022-06-17,2022-06-22,강원도,정선군,사북읍,사북리,산160-3,37.207235,128.811183,폐사체
2631,2022-06-21,2022-06-22,경기도,가평군,가평읍,경반리,산150,37.837244,127.449075,폐사체
2632,2022-06-21,2022-06-24,강원도,삼척시,신기면,대평리,산1,37.323012,129.102529,수렵개체
2633,2022-06-24,2022-06-26,충청북도,충주시,살미면,공이리,759,36.882824,128.041733,폐사체
2634,2022-06-22,2022-06-29,충청북도,보은군,속리산면,삼가리,산1-1,36.50602,127.859,폐사체
2635,2022-06-24,2022-06-29,충청북도,보은군,속리산면,사내리,산1-1,36.54981,127.847511,폐사체
2636,2022-06-22,2022-07-04,강원도,정선군,신동읍,예미리,31533,37.223867,128.659818,폐사체
2637,2022-07-04,2022-07-05,충청북도,단양군,대강면,괴평리,산27,36.892299,128.35082,폐사체
2638,2022-07-05,2022-07-06,충청북도,제천시,봉양읍,장평리,626-4,37.135206,128.137486,폐사체
2639,2022-07-06,2022-07-07,충청북도,제천시,백운면,방학리,산107-1,37.16917,128.025791,폐사체
2640,2022-06-30,2022-07-08,경상북도,문경시,산북면,호암리,463-1,36.754667,128.228137,수렵개체
2641,2022-07-04,2022-07-08,충청북도,단양군,가곡면,대대리,21186,37.011497,128.432826,수렵개체
2642,2022-07-04,2022-07-10,강원도,삼척시,가곡면,풍곡리,산128-63,37.071,129.1556,수렵개체
2643,2022-07-04,2022-07-10,강원도,삼척시,가곡면,풍곡리,산128-63,37.071,129.1556,수렵개체
2644,2022-07-04,2022-07-10,강원도,삼척시,가곡면,풍곡리,산128-63,37.071,129.1556,수렵개체
2645,2022-07-18,2022-07-20,충청북도,단양군,영춘면,동대리,388,37.063572,128.536183,폐사체
2646,2022-07-19,2022-07-20,경상북도,문경시,산북면,호암리,산50,36.765605,128.230792,폐사체
2647,2022-07-16,2022-07-21,충청북도,충주시,수안보면,안보리,108,36.836917,128.010141,수렵개체
2648,2022-07-20,2022-07-21,충청북도,충주시,수안보면,안보리,624-2,36.838495,128.008326,폐사체
2649,2022-07-27,2022-07-28,충청북도,단양군,영춘면,동대리,산84,37.065249,128.521915,폐사체
2650,2022-07-26,2022-07-29,강원도,삼척시,하장면,용연리,산141,37.310238,128.926594,수렵개체
2651,2022-07-28,2022-08-04,강원도,정선군,화암면,화암리,산398,37.33214,128.775279,수렵개체
2652,2022-07-31,2022-08-05,충청북도,충주시,엄정면,유봉리,산70-1,37.167066,127.91663,수렵개체
2653,2022-08-04,2022-08-09,경상북도,문경시,농암면,내서리,산22-1,36.565236,127.97169,수렵개체
2654,2022-08-11,2022-08-14,충청북도,충주시,동량면,화암리,산4,37.003061,128.016287,폐사체
2655,2022-08-14,2022-08-17,경상북도,문경시,산북면,호암리,130,36.766716,128.230377,폐사체
2656,2022-08-18,2022-08-22,경상북도,영주시,부석면,북지리,570-1,37.006602,128.679543,폐사체
2657,2022-08-18,2022-08-22,경상북도,영주시,부석면,북지리,570-1,37.006602,128.679543,폐사체
2658,2022-08-17,2022-08-23,강원도,홍천군,서석면,풍암리,산149-2,37.691556,128.165457,폐사체
2659,2022-09-06,2022-09-07,충청북도,제천시,봉양읍,원박리,783-1,37.128691,128.077095,폐사체
2660,2022-09-10,2022-09-13,충청북도,충주시,엄정면,유봉리,163,37.159307,127.919407,폐사체
2661,2022-09-15,2022-09-18,경상북도,문경시,마성면,정리,564-7,36.686571,128.091278,폐사체
2662,,2022-10-14,경상북도,문경시,농암면,궁기리,106,36.6147266,127.9619552,폐사체
2663,,2022-10-18,충청북도,단양군,영춘면,동대리,995-5,37.0678872,128.5358699,
2664,,2022-10-18,경상북도,문경시,농암면,화산리,612-4,36.5809817,127.9834097,
2665,,2022-10-19,강원도,원주시,귀래면,귀래리,1792,37.2306862,127.8538947,
2666,,2022-10-19,강원도,원주시,귀래면,귀래리,1792,37.2306862,127.8538947,
2667,,2022-10-21,경상북도,영주시,풍기읍,창락시,산23-2,36.8940628,128.481949,
2668,,2022-10-24,경상북도,문경시,가은읍,하괴리,939,36.6579363,128.0521381,
2669,,2022-10-25,충청북도,충주시,소태면,동막리,산58-1,37.1115218,127.8955919,
2670,,2022-10-27,강원도,횡성군,강림면,월현리,산415,37.3642195,128.161768,
2671,,2022-10-27,강원도,원주시,귀래면,귀래리,산1-1,37.2320797,127.8579148,
2672,,2022-10-28,충청북도,충주시,소태면,동막리,산57,37.1133032,127.8937912,
2673,,2022-10-30,강원도,원주시,귀래면,귀래리,1809,37.2313216,127.8568961,
2674,,2022-10-30,강원도,원주시,귀래면,귀래리,산1-1,37.2320797,127.8579148,
2675,,2022-10-30,강원도,원주시,문막읍,비두리,산196,37.2352484,127.8590767,
2676,,2022-10-30,강원도,원주시,귀래면,운남리,산107,37.1551011,127.8962432,
2677,,2022-10-30,경상북도,문경시,농암면,궁기리,268,36.6179315,127.9578063,
2678,,2022-11-01,강원도,원주시,귀래면,귀래리,산4,37.2292577,127.8586087,
2679,,2022-11-01,경상북도,문경시,가은읍,상괴리,산64-1,36.6585577,128.0202366,
2680,,2022-11-02,경상북도,문경시,가은읍,상괴리,산54,36.6580987,128.0166525,
2681,,2022-11-03,강원도,태백시,창죽동,,99,37.2431323,128.950741,
2682,,2022-11-03,강원도,원주시,귀래면,운남리,산104,37.1553498,127.8995126,
2683,,2022-11-03,경상북도,문경시,문경읍,고요리,1029-4,36.7446775,128.1583088,
2684,,2022-11-04,강원도,태백시,창죽동,,산76,37.2398966,128.9218036,
2685,,2022-11-06,강원도,강릉시,사천면,산대월리,291,37.8090859,128.8730062,
2686,,2022-11-06,강원도,원주시,귀래면,운남리,339-4,37.1776027,127.9008636,
2687,,2022-11-07,충청북도,충주시,소태면,구룡리,산11,37.1287913,127.8932112,
2688,,2022-11-08,충청북도,단양군,대강면,융부원리,1,36.9097484,128.4124068,
2689,,2022-11-08,충청북도,단양군,단양읍,천동리,442,36.9766062,128.4207372,
2690,,2022-11-08,경상북도,문경시,농암면,화산리,465,36.5922898,127.9932002,
2691,,2022-11-13,충청북도,단양군,단양읍,노동리,811,36.9558985,128.3757901,
2692,,2022-11-14,충청북도,충주시,동량면,조동리,산135-1,37.0235012,127.9829927,
2693,,2022-11-14,충청북도,충주시,소태면,구룡리,산16,37.1329716,127.8951886,
2694,,2022-11-16,경상북도,문경시,문경읍,팔영리,산135-1,36.7716307,128.1232092,
2695,,2022-11-16,경상북도,문경시,문경읍,팔영리,산135-1,36.7716307,128.1232092,
2696,,2022-11-17,충청북도,충주시,소태면,구룡리,산27,37.1361001,127.8924625,
2697,,2022-11-18,경상북도,문경시,문경읍,팔영리,산135-1,36.7716307,128.1232092,
2698,,2022-11-21,강원도,삼척시,하장면,숙암리,산172,37.3195457,128.9402916,
2699,,2022-11-24,충청북도,단양군,단양읍,노동리,235,36.9614849,128.3800787,
2700,,2022-11-25,강원도,평창군,방림면,운교리,산26,37.4147075,128.2896801,
2701,,2022-11-25,충청북도,단양군,단양읍,노동리,산67-1,36.9597945,128.3761278,
2702,,2022-11-27,경상북도,문경시,가은읍,완장리,산38-1,36.6684104,127.9940774,
2703,,2022-11-29,경상북도,상주시,이안면,안용리,산78-3,36.6057147,128.1149849,
2704,,2022-11-29,경상북도,문경시,불정동,,산10-1,36.6402086,128.1242711,
2705,,2022-11-29,경상북도,문경시,불정동,,산10-1,36.6402086,128.1242711,
2706,,2022-11-29,경상북도,문경시,불정동,,산10-1,36.6402086,128.1242711,
2707,,2022-11-30,경상북도,문경시,가은읍,완장리,산42-3,36.6601735,127.9774051,
2708,,2022-11-30,경상북도,문경시,가은읍,완장리,산42-3,36.6601735,127.9774051,
2709,,2022-11-30,경상북도,문경시,가은읍,완장리,산42-3,36.6601735,127.9774051,
2710,,2022-11-30,충청북도,충주시,소태면,주치리,산21-1,37.1554722,127.8736497,
2711,,2022-11-30,충청북도,충주시,소태면,주치리,산21-1,37.1554722,127.8736497,
2712,,2022-12-01,경상북도,문경시,문경읍,상리,산33,36.7467437,128.0993963,
2713,,2022-12-01,경상북도,문경시,문경읍,상리,산33,36.7467437,128.0993963,
2714,,2022-12-01,경상북도,문경시,문경읍,마원리,산92-1,36.7144984,128.0897882,
2715,,2022-12-02,경상북도,문경시,가은읍,완장리,산39-5,36.6606412,127.9819857,
2716,,2022-12-02,경상북도,문경시,가은읍,완장리,산39-5,36.6606412,127.9819857,
2717,,2022-12-06,충청북도,충주시,엄정면,신만리,산47,37.0994885,127.9505208,
2718,,2022-12-08,경상북도,문경시,가은읍,죽문리,산71,36.6543271,127.9853067,
2719,,2022-12-08,경상북도,문경시,가은읍,죽문리,605,36.6539478,127.9863619,
2720,,2022-12-08,경상북도,문경시,가은읍,죽문리,산23-1,36.6443224,127.9825048,
2721,,2022-12-08,경상북도,문경시,가은읍,죽문리,산23-1,36.6443224,127.9825048,
2722,,2022-12-08,경상북도,문경시,가은읍,죽문리,594-2,36.6556161,127.9924885,
2723,,2022-12-09,강원도,삼척시,하장면,숙암리,산192,37.3159365,128.9492836,
2724,,2022-12-09,경상북도,봉화군,석포면,석포리,26,37.0535287,129.1009802,
2725,,2022-12-09,경상북도,봉화군,석포면,석포리,산1-2,37.0507403,129.056808,
2726,,2022-12-09,경상북도,문경시,가은읍,죽문리,산23-1,36.6443224,127.9825048,
2727,,2022-12-11,강원도,강릉시,성산면,송암리,산121,37.773382,128.8175156,
2728,,2022-12-11,경상북도,문경시,가은읍,죽문리,산23-1,36.6443224,127.9825048,
2729,,2022-12-11,경상북도,상주시,이안면,안용리,산18,36.5970743,128.1487786,
2730,,2022-12-11,경상북도,상주시,이안면,안용리,산18,36.5970743,128.1487786,
2731,,2022-12-12,강원도,영월군,무릉도원면,법흥리,산128,37.3239372,128.2555462,
2732,,2022-12-13,충청북도,괴산군,연풍면,원풍리,산54,36.7902594,128.033663,
2733,,2022-12-13,강원도,원주시,문막읍,궁촌리,산83,37.2700948,127.8453203,
2734,,2022-12-13,경상북도,문경시,가은읍,죽문리,산41,36.6480047,127.9848093,
2735,,2022-12-13,경상북도,문경시,가은읍,죽문리,산41,36.6480047,127.9848093,
2736,,2022-12-14,경상북도,봉화군,석포면,석포리,산1-2,37.0507403,129.056808,
2737,,2022-12-14,경상북도,봉화군,석포면,석포리,산1-2,37.0507403,129.056808,
2738,,2022-12-14,경상북도,문경시,가은읍,죽문리,산61-1,36.6616924,127.9942766,
2739,,2022-12-14,경상북도,문경시,가은읍,상괴리,957,36.6653558,128.0158613,
2740,,2022-12-15,충청북도,충주시,수안보면,화천리,산9-1,36.8262635,128.0161204,
2741,,2022-12-18,경상북도,봉화군,석포면,석포리,산1-2,37.0507403,129.056808,
2742,,2022-12-18,강원도,영월군,김삿갓면,옥동리,253,37.123539,128.5729989,
2743,,2022-12-20,경상북도,상주시,공검면,중소리,135,36.5209853,128.1143334,
2744,,2022-12-20,충청북도,충주시,소태면,중청리,571-1,37.0876904,127.8444094,
2745,,2022-12-21,경상북도,봉화군,춘양면,우구처리,산1-39,37.0391463,128.7962481,
2746,,2022-12-21,충청북도,충주시,소태면,오량리,산68-1,37.1177404,127.8571381,
2747,,2022-12-23,경상북도,문경시,가은읍,원북리,485,36.7002001,128.0055009,
2748,,2022-12-25,강원도,강릉시,성산면,관음리,산165,37.7431756,128.8148819,
2749,,2022-12-27,강원도,영월군,김삿갓면,옥동리,산37,37.123672,128.5740582,
2750,,2022-12-27,강원도,영월군,김삿갓면,옥동리,산38-1,37.1266521,128.5725495,
2751,,2022-12-27,충청북도,충주시,소태면,복탄리,산155-1,37.1070433,127.840476,
2752,,2022-12-27,충청북도,충주시,엄정면,유봉리,산67-1,37.1609394,127.922548,
2753,,2022-12-28,강원도,삼척시,하장면,대전리,187-28,37.2838722,128.8794309,
2754,,2023-01-01,충청북도,충주시,소태면,덕은리,산42,37.1380721,127.8062237,
2755,,2023-01-01,충청북도,충주시,소태면,중청리,산81-2,37.0915777,127.841289,
2756,,2023-01-01,충청북도,충주시,동량면,화암리,산131-3,36.9738715,128.0283509,
2757,,2023-01-03,경상북도,봉화군,석포면,석포리,804,37.0535287,129.1009802,
2758,,2023-01-03,경상북도,봉화군,석포면,석포리,804,37.0535287,129.1009802,
2759,,2023-01-04,강원도,삼척시,도계읍,마교리,산51,37.255291,129.07022,
2760,,2023-01-05,강원도,원주시,문막읍,후용리,434,37.2737867,127.808846,
2761,,2023-01-05,강원도,원주시,판부면,금대리,56,37.2655154,128.039658,
2762,,2023-01-05,경상북도,문경시,문경읍,마원리,산87,36.722184,128.0875002,
2763,,2023-01-06,강원도,삼척시,하장면,대전리,187-28,37.2838722,128.8794309,
2764,,2023-01-08,경상북도,문경시,농암면,연천리,산42-1,36.6153349,127.9819524,
2765,,2023-01-09,강원도,원주시,문막읍,후용리,산14,37.273881,127.8060125,
2766,,2023-01-09,강원도,원주시,문막읍,후용리,산14,37.273881,127.8060125,
2767,,2023-01-09,강원도,원주시,귀래면,용암리,산13,37.1662149,127.8404645,
2768,,2023-01-09,강원도,원주시,귀래면,용암리,산13,37.1662149,127.8404645,
2769,,2023-01-09,강원도,원주시,귀래면,용암리,산13,37.1662149,127.8404645,
2770,,2023-01-09,강원도,원주시,귀래면,용암리,산13,37.1662149,127.8404645,
